temperature,humidity,moisture,n,p,k,rainfall,ph,light_hours,light_intensity,rh,nitrogen,phosphorus,potassium,yield,n_ratio,p_ratio,k_ratio,ec,oc,om,zn,fe,cu,mn,sand,silt,clay,caco3,cec,output,s,b,soil type,crop type,fertilizer name,season,fertility,photoperiod,category_ph,soil_type
30.0,60.0,49.0,13.0,0.0,9.0,654.01741972,6.4157489124,6.8507269114,307.42931484,89.834569444,89.971693506,41.935094590000006,60.536798464,47.780128842,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,32.0,3.0,8.0,1.0,2.0,0.0,1.0
34.0,65.0,64.0,24.0,0.0,20.0,1083.602583,6.679750125,9.1976203936,477.43676908,73.19694721399999,108.06239674,53.349269166,167.85851009599995,28.256890088,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,9.0,4.0,6.0,1.0,2.0,0.0,1.0
28.0,54.0,47.0,5.0,18.0,15.0,846.8940767,6.5428068432,7.241036945199999,379.31815992,55.343650126,138.84167634,79.94720843799999,193.1085537,23.551928448,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,2.0,0.0,8.0,1.0,2.0,0.0,1.0
27.0,53.0,35.0,37.0,0.0,0.0,1451.1794109999998,6.3986277358,6.532702256,280.22091738,84.03591875,156.95443462,60.850773206,112.5524452,14.3265281646,11.8,11.8,11.8,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,21.0,7.0,4.0,1.0,2.0,0.0,1.0
36.0,68.0,62.0,15.0,0.0,40.0,1083.8779862,6.8110147946,9.1135313858,503.01584274,70.49036742,107.656849314,49.311228014,168.46182763999997,28.262437628,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,9.0,5.0,6.0,1.0,2.0,0.0,1.0
34.0,65.0,57.0,9.0,0.0,13.0,673.81025862,6.523738924999999,7.1311928118,286.51886358,90.152753856,88.449170642,40.012689844,55.818292234,48.729979918000005,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,28.0,3.0,2.0,1.0,2.0,0.0,1.0
29.0,58.0,55.0,8.0,8.0,33.0,1133.01855242,6.2026772458,6.9282175,385.64719804,70.323216788,135.08673612,110.197658234,220.5261887,38.5525188318,11.2,11.2,11.2,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,28.0,1.0,2.0,1.0,2.0,0.0,1.0
25.0,50.0,40.0,6.0,19.0,16.0,1953.4631788,6.8181721608000005,6.529615525600001,202.5916627,94.376075886,129.00540916,39.834423712,85.915624972,3.6745195684,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,24.0,0.0,4.0,1.0,2.0,0.0,1.0
30.0,60.0,38.0,10.0,0.0,14.0,1480.05932222,6.717093413000001,9.5058351464,350.53880704,93.731220098,130.79020752,50.340249644,109.144639186,7.025078724400001,11.8,11.8,11.8,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,20.0,3.0,4.0,1.0,2.0,0.0,1.0
26.0,52.0,39.0,21.0,0.0,23.0,1960.4674076,6.7662284954,6.6367559282,212.18937442,94.05446476,131.14824232,39.163273348,83.497953212,3.872069583800001,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,24.0,4.0,4.0,1.0,2.0,0.0,1.0
31.0,62.0,32.0,39.0,0.0,0.0,632.8570092399999,6.4243148898,6.9539603566,310.12725798,89.81726702,90.447732566,40.228817548,60.51088567199999,48.161388114,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,29.0,7.0,4.0,1.0,2.0,0.0,1.0
34.0,65.0,48.0,23.0,0.0,19.0,698.6096420199999,6.5481468106,6.8031435082,297.53379320000005,89.973815384,91.186701826,41.076094646,55.754316284000005,48.35050991199999,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,32.0,4.0,8.0,1.0,2.0,0.0,1.0
27.0,53.0,34.0,42.0,0.0,0.0,1451.1794109999998,6.3986277358,6.532702256,280.22091738,84.03591875,156.95443462,60.850773206,112.5524452,14.3265281646,11.8,11.8,11.8,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,21.0,7.0,4.0,1.0,2.0,0.0,1.0
33.0,64.0,31.0,13.0,0.0,39.0,907.49642662,6.8171726874,11.6799821674,555.0295318799999,83.364115108,102.511508098,48.832331928,113.087876088,18.790322756,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,16.0,5.0,4.0,1.0,2.0,0.0,1.0
29.0,58.0,42.0,9.0,10.0,22.0,1981.468093,6.813130194,6.7156621864,195.54116038,94.151293992,129.41174324,40.58007705,86.80649619799999,4.057697769999999,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,22.0,1.0,5.0,1.0,2.0,0.0,1.0
30.0,60.0,47.0,22.0,0.0,21.0,780.57809722,6.5853730036,13.190620954,606.06971192,92.53146919,137.3372152,61.601777684,140.83324938,12.310296144000002,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,19.0,4.0,4.0,1.0,2.0,0.0,1.0
27.0,53.0,59.0,10.0,0.0,15.0,565.25431512,6.1603162428000005,8.241608706600001,504.5927364,62.60789043,149.4633025,148.49731912,303.05127054,53.351823642,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,28.0,3.0,2.0,1.0,2.0,0.0,1.0
26.0,52.0,36.0,7.0,16.0,20.0,1960.4674076,6.7662284954,6.6367559282,212.18937442,94.05446476,131.14824232,39.163273348,83.497953212,3.872069583800001,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,24.0,0.0,4.0,1.0,2.0,0.0,1.0
34.0,65.0,63.0,14.0,0.0,38.0,1083.602583,6.679750125,9.1976203936,477.43676908,73.19694721399999,108.06239674,53.349269166,167.85851009599995,28.256890088,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,9.0,5.0,6.0,1.0,2.0,0.0,1.0
28.0,54.0,43.0,10.0,8.0,29.0,1946.4574678,6.7317946272,6.774775569400001,199.37160618,94.023842682,131.08721824,40.047580666,84.706986332,4.0116966124,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,22.0,1.0,5.0,1.0,2.0,0.0,1.0
30.0,60.0,40.0,41.0,0.0,0.0,1480.05932222,6.717093413000001,9.5058351464,350.53880704,93.731220098,130.79020752,50.340249644,109.144639186,7.025078724400001,11.8,11.8,11.8,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,20.0,7.0,4.0,1.0,2.0,0.0,1.0
29.0,58.0,65.0,14.0,0.0,35.0,948.9347648,6.212014684200001,9.526941168,525.03325336,77.59048435800001,345.4195016,143.74486052,525.7791662,24.806746216,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,9.0,5.0,6.0,1.0,2.0,0.0,1.0
26.0,52.0,59.0,11.0,0.0,9.0,614.0896668600001,6.296676150800001,9.5012918892,568.39692528,69.63215779,148.3404061,140.05191817999997,286.12011198,44.61322143,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,28.0,3.0,2.0,1.0,2.0,0.0,1.0
31.0,62.0,44.0,21.0,0.0,28.0,999.25313834,6.365161619,9.1973169286,384.01810992,49.974111228000005,162.42057284,88.55886173,177.44819997999997,6.6044882362,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,2.0,4.0,8.0,1.0,2.0,0.0,1.0
35.0,67.0,28.0,8.0,7.0,31.0,902.8825335,6.469471732200001,6.8258571214,279.56231696,90.410606984,96.371476692,41.848429632000006,65.540164836,39.3666373216,10.6,10.6,10.6,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,24.0,1.0,4.0,1.0,2.0,0.0,1.0
29.0,58.0,30.0,13.0,17.0,16.0,585.00831524,6.1287591014,7.1017758332,434.68848592,69.67354692,120.14764572,108.79770552,208.917727976,55.730814078,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,29.0,0.0,4.0,1.0,2.0,0.0,1.0
27.0,53.0,30.0,35.0,0.0,0.0,880.48130004,6.0104957666,6.6687792962,358.55628172,76.57741720199999,187.16509508,77.19664791400001,143.542898056,24.4742344422,10.6,10.6,10.6,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,20.0,7.0,4.0,1.0,2.0,0.0,1.0
36.0,68.0,50.0,12.0,18.0,19.0,638.50355672,6.5767211878,6.7864740852,295.11000704,90.01399639799999,90.511525632,44.210100602,58.208412862,49.058688486,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,32.0,0.0,8.0,1.0,2.0,0.0,1.0
29.0,58.0,61.0,11.0,0.0,38.0,948.9347648,6.212014684200001,9.526941168,525.03325336,77.59048435800001,345.4195016,143.74486052,525.7791662,24.806746216,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,9.0,5.0,6.0,1.0,2.0,0.0,1.0
30.0,60.0,26.0,8.0,9.0,30.0,1999.282888,6.6796777128,6.800065160200001,196.26380884,93.958477616,129.34720583999996,40.31366156,87.139832572,3.814431356,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,21.0,1.0,4.0,1.0,2.0,0.0,1.0
34.0,65.0,45.0,6.0,19.0,21.0,2001.3753976000005,6.584301782999999,6.90596876,186.96391614,94.278279844,129.63368378,40.378667044,85.708826674,3.714783322,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,22.0,0.0,5.0,1.0,2.0,0.0,1.0
36.0,68.0,41.0,41.0,0.0,0.0,969.73031722,6.8985061898,10.84930374,558.7329225,78.166614844,82.62592454799999,41.526603878,101.349224224,22.100206802,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,16.0,7.0,4.0,1.0,2.0,0.0,1.0
28.0,54.0,25.0,9.0,10.0,30.0,782.39505946,6.5922415048000005,13.219757988,603.9036182,92.568120416,136.96680328,62.496750228,140.5021648,12.405057004,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,19.0,1.0,4.0,1.0,2.0,0.0,1.0
25.0,50.0,32.0,24.0,0.0,19.0,1953.4631788,6.8181721608000005,6.529615525600001,202.5916627,94.376075886,129.00540916,39.834423712,85.915624972,3.6745195684,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,24.0,4.0,4.0,1.0,2.0,0.0,1.0
30.0,60.0,27.0,4.0,17.0,17.0,654.01741972,6.4157489124,6.8507269114,307.42931484,89.834569444,89.971693506,41.935094590000006,60.536798464,47.780128842,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,29.0,0.0,4.0,1.0,2.0,0.0,1.0
38.0,72.0,51.0,39.0,0.0,0.0,651.12890774,6.5846986738,7.276092831200001,299.0737125,90.248404394,92.085409488,41.834980308,62.04404411,48.167633664,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,32.0,7.0,8.0,1.0,2.0,0.0,1.0
36.0,60.0,43.0,15.0,0.0,41.0,1548.93744882,6.642970787799999,9.2886614546,360.8607788,93.548816406,130.08159688,49.516738944,108.077677794,6.9456496224,11.8,11.8,11.8,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,20.0,5.0,4.0,1.0,2.0,0.0,1.0
29.0,58.0,57.0,12.0,0.0,10.0,1133.01855242,6.2026772458,6.9282175,385.64719804,70.323216788,135.08673612,110.197658234,220.5261887,38.5525188318,11.2,11.2,11.2,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,28.0,3.0,2.0,1.0,2.0,0.0,1.0
27.58,59.21,31.27,20.0,2.0,15.0,927.55879874,6.2724754966,9.3737539782,557.37640812,76.90647686,351.7277688,144.6757026,524.8592252599999,24.761576464,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,9.0,5.0,6.0,1.0,2.0,0.0,1.0
27.45,66.38,50.14,9.0,12.0,14.0,1451.179411,6.3986277358,6.532702256,280.22091738000006,84.03591875,156.95443462,60.850773206,112.5524452,14.3265281646,11.8,11.8,11.8,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,20.0,4.0,4.0,1.0,2.0,0.0,1.0
27.25,63.62,40.35,28.0,0.0,22.0,523.79071934,6.0414239202,7.1934601688,529.0275186800001,56.71792713999999,138.63035936,153.64597718000002,311.25122408000004,61.74329635,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,32.0,7.0,8.0,1.0,2.0,0.0,1.0
28.84,58.91,33.06,8.0,9.0,28.0,1818.27171924,6.801072781799999,7.8200087702,284.07184232,93.799588966,130.55941864,44.693656984,99.022262776,5.682332541799999,12.4,12.4,12.4,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,20.0,2.0,4.0,1.0,2.0,0.0,1.0
25.86,48.46,46.25,40.0,2.0,0.0,761.04335414,6.540559289799999,13.092343526,600.50222852,91.998428518,138.93718718,59.94540209,140.66769989999997,12.195751564000002,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,16.0,4.0,4.0,1.0,2.0,0.0,1.0
25.59,63.6,46.33,11.0,0.0,11.0,906.51947056,6.178873426400001,9.0150622034,516.2552869799999,74.78661346999999,359.75740156,144.75160688,525.34051486,24.833680664,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,9.0,4.0,6.0,1.0,2.0,0.0,1.0
29.17,68.19,30.65,6.0,4.0,14.0,1981.468093,6.813130194,6.7156621864,195.54116038,94.151293992,129.41174324,40.58007705,86.80649619799999,4.057697769999999,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,21.0,7.0,4.0,1.0,2.0,0.0,1.0
36.05,73.59,58.17,9.0,14.0,11.0,1548.93744882,6.642970787799999,9.2886614546,360.8607788,93.548816406,130.08159688,49.516738944,108.077677794,6.9456496224,11.8,11.8,11.8,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,20.0,2.0,4.0,1.0,2.0,0.0,1.0
26.76,64.22,53.63,5.0,8.0,30.0,776.15121822,6.412272197200001,13.238687293999998,603.73314318,92.238956098,135.98855122,61.943976536,139.83578864,12.62104268,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,16.0,4.0,4.0,1.0,2.0,0.0,1.0
27.66,53.58,40.96,41.0,0.0,3.0,927.55879874,6.2724754966,9.3737539782,557.37640812,76.90647686,351.7277688,144.6757026,524.8592252599999,24.761576464,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,9.0,3.0,6.0,1.0,2.0,0.0,1.0
28.27,52.88,43.3,40.0,0.0,0.0,563.8741085600001,6.060645534000001,7.0596389614,483.34292094,62.76955428800001,130.405116018,130.66950064,261.55167357,58.94003312,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,32.0,0.0,8.0,1.0,2.0,0.0,1.0
38.39,69.51,65.09,8.0,1.0,16.0,663.1770457,6.6207795934,7.2292267272,301.42465260000006,90.08463003,90.461477554,42.291273162,57.858866572,48.467474578,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,21.0,7.0,4.0,1.0,2.0,0.0,1.0
28.74,56.8,54.07,15.0,0.0,35.0,925.1039633,6.2494196308,9.4338690712,543.45996624,76.90981207600001,347.13734004,144.50953868,524.2449443799999,24.764788470000003,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,9.0,5.0,6.0,1.0,2.0,0.0,1.0
30.63,63.88,38.71,19.0,4.0,28.0,1999.282888,6.6796777128,6.800065160200001,196.26380884,93.958477616,129.34720583999996,40.31366156,87.139832572,3.814431356,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,22.0,5.0,5.0,1.0,2.0,0.0,1.0
26.02,52.46,31.12,11.0,5.0,12.0,846.8940767,6.5428068432,7.241036945199999,379.31815992,55.343650126,138.84167634,79.94720843799999,193.1085537,23.551928448,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,2.0,0.0,8.0,1.0,2.0,0.0,1.0
34.71,64.94,52.62,9.0,22.0,21.0,2001.3753976000005,6.584301782999999,6.90596876,186.96391614,94.278279844,129.63368378,40.378667044,85.708826674,3.714783322,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,21.0,1.0,4.0,1.0,2.0,0.0,1.0
23.71,51.25,30.5,11.0,0.0,8.0,625.8098186999999,5.6610483444,7.227721953,406.17677124,70.567980052,198.39659564,85.74374946600001,190.91835134,28.936394218000004,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,21.0,2.0,4.0,1.0,2.0,0.0,1.0
30.63,61.45,23.18,37.0,2.0,4.0,780.57809722,6.5853730036,13.190620954,606.0697119200001,92.53146919,137.3372152,61.601777684,140.83324938,12.310296144,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,19.0,2.0,4.0,1.0,2.0,0.0,1.0
